Text,Keywords
"The application of Oxaliplatin (OxPt) in different malignancies is reported to be accompanied by several side effects including neuropathy, nausea, vomiting, diarrhea, mouth sores, low blood counts, loss of appetite, etc. The passive or active targeting of different tumors can improve OxPt delivery. Considering the demand for novel systems meant to improve the OxPt efficacy and define the shortcomings, we provided an overview of different approaches regarding the delivery of OxPt. There is an extending body of data that exhibits the value of Liposomes and polymer-based drug delivery systems as the most successful systems among the OxPt drug delivery procedures. Several clinical trials have been carried out to investigate the side effects and dose-limiting toxicity of liposomal oxaliplatin such as the assessment on Safety Study of MBP-426 (Liposomal Oxaliplatin Suspension for Injection) to Treat Advanced or Metastatic Solid Tumors. In addition, several studies indicated the biocompatibility and biodegradability of this product, as well as its option for being fictionalized to derive specialized smart nanosystems for the treatment of cancer. The better delivery of OxPt with weaker side effects could be generated by the exertion of Oxaliplatin, which involves the aggregation of new particles and multifaceted nanocarriers to compose a nanocomposite with both inorganic and organic nanoparticles.","['several side effects including neuropathy', 'derive specialized smart nanosystems', 'weaker side effects could', 'based drug delivery systems', 'oxpt drug delivery procedures', 'several studies indicated', 'several clinical trials', 'successful systems among', 'novel systems meant', 'low blood counts', 'metastatic solid tumors', 'different approaches regarding', 'side effects', 'liposomal oxaliplatin suspension', 'improve oxpt delivery', 'different tumors', 'better delivery', 'different malignancies', 'liposomal oxaliplatin', 'treat advanced', 'safety study', 'oxpt efficacy', 'organic nanoparticles', 'new particles', 'multifaceted nanocarriers', 'mouth sores', 'limiting toxicity', 'extending body', 'active targeting', 'delivery', 'oxpt', 'oxpt', 'oxpt', 'improve', 'oxaliplatin', 'oxaliplatin', 'well', 'vomiting', 'value', 'treatment', 'shortcomings', 'reported', 'provided', 'product', 'polymer', 'passive', 'overview', 'option', 'nausea', 'nanocomposite', 'mbp', 'loss', 'liposomes', 'involves', 'investigate', 'inorganic', 'injection', 'generated', 'fictionalized', 'exhibits', 'exertion', 'etc', 'dose', 'diarrhea', 'demand', 'define', 'data', 'considering', 'compose', 'carried', 'cancer', 'biodegradability', 'biocompatibility', 'assessment', 'application', 'appetite', 'aggregation', 'addition', 'accompanied', '426']"
"Hypoxia is a classical function of the tumor's microenvironment with a substantial effect on the development and therapeutic response of cancer. The hypoxic tumor is a chaotic battle and adaptive landscape. When put in hypoxic environments, cells undergo several biological reactions, including activation of signaling pathways that control proliferation, angiogenesis, and death. These pathways have been adapted by cancer cells to allow tumors to survive and even develop in hypoxic conditions, and poor prognosis is associated with tumor hypoxia. The most relevant transcriptional regulator in response to hypoxia, Hypoxia-inducible factor-1 alpha (HIF-1α), has been shown to modulate hypoxic gene expression and signaling transduction networks significantly. The significance of non-coding RNAs in hypoxic tumor regions has been revealed in an increasing number of studies over the past few decades. In regulating hypoxic gene expression, these hypoxia-responsive ncRNAs play pivotal roles. Hypoxia, a general characteristic of the tumor's microenvironment, significantly affects the expression of genes and is closely associated with the development of cancer. Indeed the number of known hypoxia-associated lncRNAs has increased dramatically, demonstrating the growing role of lncRNAs in cascades and responses to hypoxia signaling. Decades of research have helped us create an image of the shift in hypoxic cancer cells' DNA repair capabilities. Emerging evidence suggests that hypoxia can trigger genetic instability in cancer cells because of microenvironmental tumor stress. Researchers have found that critical genes' expression is coordinately repressed by hypoxia within the DNA damage and repair pathways. In this study, we include an update of current knowledge on the presentation, participation, and potential clinical effect of ncRNAs in tumor hypoxia, DNA damage reactions, and genomic instability, with a specific emphasis on their unusual cascade of molecular regulation and malignant progression induced by hypoxia.","['responsive ncrnas play pivotal roles', 'cells undergo several biological reactions', 'signaling transduction networks significantly', 'regulating hypoxic gene expression', 'modulate hypoxic gene expression', 'dna damage reactions', 'relevant transcriptional regulator', 'malignant progression induced', 'helped us create', 'emerging evidence suggests', 'trigger genetic instability', 'potential clinical effect', 'dna repair capabilities', 'microenvironmental tumor stress', 'hypoxic tumor regions', 'hypoxic cancer cells', 'dna damage', 'significantly affects', 'hypoxic tumor', 'hypoxic environments', 'hypoxic conditions', 'cancer cells', 'cancer cells', 'substantial effect', 'genomic instability', 'signaling pathways', 'repair pathways', 'hypoxia signaling', 'unusual cascade', 'specific emphasis', 'poor prognosis', 'molecular regulation', 'inducible factor', 'increased dramatically', 'including activation', 'growing role', 'general characteristic', 'even develop', 'current knowledge', 'coordinately repressed', 'control proliferation', 'coding rnas', 'classical function', 'chaotic battle', 'allow tumors', 'adaptive landscape', '1α ),', '1 alpha', 'closely associated', 'therapeutic response', 'increasing number', 'critical genes', 'tumor hypoxia', 'tumor hypoxia', 'known hypoxia', 'hypoxia within', 'associated lncrnas', 'ncrnas', 'expression', 'expression', 'tumor', 'tumor', 'cancer', 'cancer', 'pathways', 'associated', 'response', 'number', 'lncrnas', 'genes', 'hypoxia', 'hypoxia', 'hypoxia', 'hypoxia', 'hypoxia', 'hypoxia', 'hypoxia', 'update', 'survive', 'study', 'studies', 'significance', 'shown', 'shift', 'revealed', 'responses', 'researchers', 'research', 'put', 'presentation', 'past', 'participation', 'non', 'microenvironment', 'microenvironment', 'indeed', 'include', 'image', 'hif', 'found', 'development', 'development', 'demonstrating', 'decades', 'decades', 'death', 'cascades', 'angiogenesis', 'adapted']"
"Scientists encounter many obstacles in traditional cancer therapies, including the side effects on the healthy cells, drug resistance, tumor relapse, the short half-life of employed drugs in the blood circulation, and the improper delivery of drugs toward the tumor site. The unique traits of stem cells (SCs) such as self-renewal, differentiation, tumor tropism, the release of bioactive molecules, and immunosuppression have opened a new window for utilizing SCs as a novel tool in cancer treatment. In this regard, engineered SCs can secrete anti-cancer proteins or express enzymes used in suicide gene therapy which locally induce apoptosis in neoplastic cells via the bystander effect. These cells also stand as proper candidates to serve as careers for drug-loaded nanoparticles or to play suitable hosts for oncolytic viruses. Moreover, they harbor great potential to be employed in immunotherapy and combination therapy. However, tactful strategies should be devised to allow easier transplantation and protection of SCs from in vivo immune responses. In spite of the great hope concerning SCs application in cancer therapy, there are shortcomings and challenges to be addressed. This review tends to elaborate on recent advances on the various applications of SCs in cancer therapy and existing challenges in this regard.","['great hope concerning scs application', 'scientists encounter many obstacles', 'harbor great potential', 'vivo immune responses', 'play suitable hosts', 'locally induce apoptosis', 'express enzymes used', 'allow easier transplantation', 'neoplastic cells via', 'cells also stand', 'suicide gene therapy', 'traditional cancer therapies', 'stem cells', 'healthy cells', 'cancer therapy', 'cancer therapy', 'combination therapy', 'cancer treatment', 'cancer proteins', 'various applications', 'utilizing scs', 'unique traits', 'tumor tropism', 'tumor site', 'tumor relapse', 'tactful strategies', 'side effects', 'short half', 'secrete anti', 'review tends', 'recent advances', 'proper candidates', 'oncolytic viruses', 'novel tool', 'new window', 'loaded nanoparticles', 'improper delivery', 'engineered scs', 'drugs toward', 'bystander effect', 'blood circulation', 'bioactive molecules', 'existing challenges', 'employed drugs', 'drug resistance', 'scs', 'scs', 'scs', 'employed', 'drug', 'challenges', 'spite', 'shortcomings', 'serve', 'self', 'renewal', 'release', 'regard', 'regard', 'protection', 'opened', 'moreover', 'life', 'including', 'immunotherapy', 'immunosuppression', 'however', 'elaborate', 'differentiation', 'devised', 'careers', 'addressed']"
"Cancer stem cells (CSCs) are now being considered as the initial component in the development of pancreatic adenocarcinoma (PAAD). Our aim was to develop a CSCrelated signature to assess the prognosis of PAAD patients for the optimization of treatment.
Differentially expressed genes (DEGs) between pancreatic tumor and normal tissue in the Cancer Genome Atlas (TCGA) were screened out, and the weighted gene correlation network analysis (WGCNA) was employed to identify the CSC-related gene sets. Then, univariate, Lasso Cox regression analyses and multivariate Cox regression were applied to construct a prognostic signature using the CSC-related genes. Its prognostic performance was validated in TCGA and ICGC cohorts. Furthermore, Univariate and multivariate Cox regression analyses were used to identify independent prognostic factors in PAAD, and a prognostic nomogram was established.
The Kaplan-Meier analysis, ROC curve and C-index indicated the good performance of the CSC-related signature at predicting overall survival (OS). Univariate Cox regression and multivariate Cox regression revealed that the CSC-related signature was an independent prognostic factor in PAAD. The nomogram was superior to the risk model and AJCC stage in predicting OS. In terms of mutation and tumor immunity, patients in the high-risk group had higher tumor mutation burden (TMB) scores than patients in the low-risk group, and the immune score and the ESTIMATE score were significantly lower in the high-risk group. Moreover, according to the results of principal component analysis (PCA) and Gene Set Enrichment Analysis (GSEA), the low-risk and high-risk groups displayed different stemness statuses based on the risk model.
Our study identified four CSC-related gene signatures and established a prognostic nomogram that reliably predicts OS in PAAD. The findings may support new ideas for screening therapeutic targets to inhibit stem characteristics and the development of PAAD.","['risk groups displayed different stemness statuses based', 'findings may support new ideas', 'weighted gene correlation network analysis', 'gene set enrichment analysis', 'lasso cox regression analyses', 'multivariate cox regression revealed', 'multivariate cox regression analyses', 'study identified four csc', 'higher tumor mutation burden', 'identify independent prognostic factors', 'multivariate cox regression', 'independent prognostic factor', 'related gene signatures', 'related gene sets', 'screening therapeutic targets', 'principal component analysis', 'inhibit stem characteristics', 'cancer stem cells', 'cancer genome atlas', 'univariate cox regression', 'predicting overall survival', 'differentially expressed genes', 'reliably predicts os', 'prognostic signature using', 'meier analysis', 'related genes', 'predicting os', 'tumor immunity', 'prognostic performance', 'pancreatic tumor', 'related signature', 'related signature', 'risk model', 'risk model', 'risk group', 'risk group', 'risk group', 'initial component', 'os ).', 'prognostic nomogram', 'prognostic nomogram', 'cscrelated signature', 'significantly lower', 'roc curve', 'pancreatic adenocarcinoma', 'normal tissue', 'index indicated', 'immune score', 'icgc cohorts', 'gsea ),', 'good performance', 'estimate score', 'ajcc stage', 'paad ).', 'paad patients', 'risk', 'mutation', 'identify', 'univariate', 'univariate', 'nomogram', 'csc', 'csc', 'csc', 'csc', 'patients', 'patients', 'paad', 'paad', 'paad', 'paad', 'wgcna', 'validated', 'used', 'treatment', 'tmb', 'terms', 'tcga', 'tcga', 'superior', 'screened', 'scores', 'results', 'prognosis', 'pca', 'optimization', 'moreover', 'low', 'low', 'kaplan', 'high', 'high', 'high', 'furthermore', 'established', 'established', 'employed', 'development', 'development', 'develop', 'degs', 'cscs', 'construct', 'considered', 'c', 'assess', 'applied', 'aim', 'according']"
"Cervical cancer is a common gynecological malignancy, and miR-133b is an abnormally expressed cervical cancer gene, which suggests that miR-133b may be involved in the occurrence and development of cervical cancer. However, the underlying mechanism is still unclear. miR-133b was overexpressed or silenced in the cervical cancer cell line C33A. Brefeldin A-inhibited guanine nucleotide-exchange protein 1 (ARFGEF1) was combined with overexpression of miR-133b in C33A cells. Cell Counting Kit-8, clone formation, and Transwell assays were performed to determine the influence of miR-133b and ARFGEF1 on clone formation, proliferation, migration, and invasion of C33A cells. The interaction between miR-133b and ARFGEF1 was verified using a luciferase reporter assay. Finally, the mRNA and protein expression of miR-133b and ARFGEF1 in the tumor and adjacent normal tissues of cervical cancer patients was detected by real-time quantitative PCR, Western blotting, and immunohistochemistry. The results indicated that miR-133b up-regulation suppressed the proliferation, invasion, migration, and clone formation abilities of C33A cells (","['abnormally expressed cervical cancer gene', 'cervical cancer cell line c33a', 'cell counting kit', 'cervical cancer patients', 'time quantitative pcr', 'luciferase reporter assay', 'inhibited guanine nucleotide', 'common gynecological malignancy', 'adjacent normal tissues', 'exchange protein 1', 'clone formation abilities', 'cervical cancer', 'cervical cancer', 'c33a cells', 'c33a cells', 'c33a cells', 'clone formation', 'clone formation', 'protein expression', 'western blotting', 'verified using', 'underlying mechanism', 'transwell assays', 'still unclear', 'results indicated', 'regulation suppressed', '133b may', '133b', '133b', '133b', '133b', '133b', '133b', '133b', 'tumor', 'suggests', 'silenced', 'real', 'proliferation', 'proliferation', 'performed', 'overexpression', 'overexpressed', 'occurrence', 'mrna', 'mir', 'mir', 'mir', 'mir', 'mir', 'mir', 'mir', 'mir', 'migration', 'migration', 'involved', 'invasion', 'invasion', 'interaction', 'influence', 'immunohistochemistry', 'however', 'finally', 'development', 'determine', 'detected', 'combined', 'brefeldin', 'arfgef1', 'arfgef1', 'arfgef1', 'arfgef1', '8']"
Meiotic recombination 11 (,['meiotic recombination 11']
,[]
": For resectable esophageal cancer (EC), it remains controversial whether to place percutaneous endoscopic gastrostomy (PEG) before the curative surgery to provide nutritional support during the neoadjuvant therapy.
: To compare surgical outcomes for patients who received preoperative PEG and those without PEG placement (No-PEG) insertion prior to surgery in a potentially operable EC.
: A comprehensive literature search was conducted to identify randomized and non-randomized studies comparing PEG and No-PEG groups.
: Four retrospective studies with a total number of 1,027 patients were identified and included in this meta-analysis. The differences in anastomotic leakage, anastomotic stricture, morbidity, pulmonary complications, wound infection and hospital stay were not statistically significant between the two groups. Operation time was significantly shorter in the PEG group. There was no PEG-related gastric conduit failure and no leak from the PEG site in the PEG group.
: We conclude preoperative PEG for resectable EC is a safe procedure with no adverse effect on the gastric tube construction and anastomosis, it can be selectively inserted for EC patients with marked weight loss and malnutrition or those at risk of developing malnutrition during neoadjuvant therapy.","['place percutaneous endoscopic gastrostomy', 'related gastric conduit failure', 'randomized studies comparing peg', 'gastric tube construction', 'four retrospective studies', 'remains controversial whether', 'provide nutritional support', 'marked weight loss', 'comprehensive literature search', 'compare surgical outcomes', 'resectable esophageal cancer', 'potentially operable ec', 'without peg placement', 'received preoperative peg', 'conclude preoperative peg', 'identify randomized', 'resectable ec', 'ec ),', 'peg site', 'peg groups', 'peg group', 'peg group', 'wound infection', 'two groups', 'total number', 'statistically significant', 'significantly shorter', 'selectively inserted', 'safe procedure', 'pulmonary complications', 'operation time', 'neoadjuvant therapy', 'neoadjuvant therapy', 'insertion prior', 'hospital stay', 'anastomotic stricture', 'anastomotic leakage', 'adverse effect', 'ec patients', '027 patients', 'developing malnutrition', 'curative surgery', 'peg', 'peg', 'peg', 'patients', 'surgery', 'malnutrition', 'risk', 'non', 'morbidity', 'meta', 'leak', 'included', 'identified', 'differences', 'conducted', 'anastomosis', 'analysis', '1']"
"Bioactive peptides (BPs) content of dairy products is suggested to be a significant ingredient for reducing breast cancer (BC) risk. There is no observational study regarding the correlation between BPs and the risk of chronic disease because BPs' content of food items has not been evaluated in any study. The goal of the current study was to assess the association of dairy-originated BPs with BC risk. One hundred thirty-four women with BC and 267 cancer-free controls were selected from referral hospitals in Tehran, Iran. The development of an ","['one hundred thirty', 'reducing breast cancer', 'observational study regarding', '267 cancer', 'significant ingredient', 'referral hospitals', 'free controls', 'four women', 'food items', 'current study', 'chronic disease', 'bioactive peptides', 'dairy products', 'originated bps', 'bc risk', 'study', 'dairy', 'risk', 'risk', 'bc', 'bc', 'bps', 'bps', 'bps', 'tehran', 'suggested', 'selected', 'iran', 'goal', 'evaluated', 'development', 'correlation', 'content', 'content', 'association', 'assess']"
,[]
"Lay abstract Autophagy is an important metabolic process in cells. Also known as type II cell death, it is a process in which cells degrade their damaged organelles and macromolecular substances by lysosomes. Autophagy is reported to be involved in the development of multiple tumor types, including esophageal carcinoma (ESCA). Autophagy-related genes (ARGs) are those genes proved to be closely related to, or in control of, autophagy. We aimed to identify a model for predicting prognosis based on ARGs, using gene expression profiles and clinical data of ESCA patients from an online database. We identified 28 ARGs as having significantly different activity in ESCA cells compared with normal cells. Among them, four genes were less active, and 24 genes were more active in cancer. Seven ARGs were screened to construct the prognostic model. The effectiveness of the model in predicting the prognosis of ESCA patients was confirmed by standard statistical methods. This study is valuable for finding possible therapeutic targets and predicting prognosis in ESCA patients based on ARGs.","['using gene expression profiles', 'type ii cell death', 'finding possible therapeutic targets', 'standard statistical methods', 'significantly different activity', 'multiple tumor types', 'including esophageal carcinoma', 'important metabolic process', 'esca patients based', 'identified 28 args', 'lay abstract autophagy', 'esca cells compared', 'predicting prognosis based', 'esca patients', 'esca patients', 'esca ).', 'related genes', 'predicting prognosis', 'online database', 'normal cells', 'macromolecular substances', 'genes proved', 'four genes', 'damaged organelles', 'closely related', 'clinical data', 'cells degrade', 'also known', '24 genes', 'seven args', 'less active', 'prognostic model', 'prognosis', 'process', 'predicting', 'cells', 'args', 'args', 'args', 'autophagy', 'autophagy', 'autophagy', 'active', 'model', 'model', 'valuable', 'study', 'screened', 'reported', 'lysosomes', 'involved', 'identify', 'effectiveness', 'development', 'control', 'construct', 'confirmed', 'cancer', 'among', 'aimed']"
,[]
,[]
"Background The impact of chronic kidney disease (CKD) on the prognostic utility of cardiovascular biomarkers in high-risk patients remains unclear. Methods and Results We performed a multicenter, prospective cohort study of 3255 patients with suspected or known coronary artery disease (CAD) to investigate whether CKD modifies the prognostic utility of cardiovascular biomarkers. Serum levels of cardiovascular and renal biomarkers, including soluble fms-like tyrosine kinase-1 (sFlt-1), N-terminal pro-brain natriuretic peptide (NT-proBNP), high-sensitivity cardiac troponin-I (hs-cTnI), cystatin C, and placental growth factor, were measured in 1301 CKD and 1954 patients without CKD. The urine albumin to creatinine ratio (UACR) was measured in patients with CKD. The primary outcome was 3-point MACE (3P-MACE) defined as a composite of cardiovascular death, nonfatal myocardial infarction, and nonfatal stroke. The secondary outcomes were all-cause death, cardiovascular death, and 5P-MACE defined as a composite of 3P-MACE, heart failure hospitalization, and coronary/peripheral artery revascularization. After adjustment for clinical confounders, sFlt-1, NT-proBNP, and hs-cTnI, but not other biomarkers, were significantly associated with 3P-MACE, all-cause death, and cardiovascular death in the entire cohort and in patients without CKD. These associations were still significant in CKD only for NT-proBNP and hs-cTnI. NT-proBNP and hs-cTnI were also significantly associated with 5P-MACE in CKD. The UACR was not significantly associated with any outcomes in CKD. NT-proBNP and hs-cTnI added incremental prognostic information for all outcomes to the model with potential clinical confounders in CKD. Conclusions NT-proBNP and hs-cTnI were the most powerful prognostic biomarkers in patients with suspected or known CAD and concomitant CKD.","['ctni added incremental prognostic information', 'risk patients remains unclear', 'investigate whether ckd modifies', 'ctni ), cystatin c', 'known coronary artery disease', '1954 patients without ckd', 'peripheral artery revascularization', 'chronic kidney disease', 'sensitivity cardiac troponin', 'placental growth factor', 'like tyrosine kinase', 'including soluble fms', 'heart failure hospitalization', 'brain natriuretic peptide', 'prospective cohort study', 'nonfatal myocardial infarction', 'powerful prognostic biomarkers', 'potential clinical confounders', '1 ), n', 'patients without ckd', 'also significantly associated', 'probnp ), high', 'prognostic utility', 'prognostic utility', 'clinical confounders', 'significantly associated', 'significantly associated', 'nonfatal stroke', 'known cad', 'entire cohort', '3255 patients', 'urine albumin', 'terminal pro', 'still significant', 'serum levels', 'renal biomarkers', 'primary outcome', 'creatinine ratio', 'cause death', 'cause death', 'concomitant ckd', '1301 ckd', 'cardiovascular death', 'cardiovascular death', 'cardiovascular death', 'cardiovascular biomarkers', 'cardiovascular biomarkers', 'secondary outcomes', 'point mace', 'conclusions nt', 'mace defined', 'patients', 'patients', 'coronary', 'ctni', 'ctni', 'ctni', 'ctni', 'high', 'biomarkers', 'ckd', 'ckd', 'ckd', 'ckd', 'ckd', 'ckd', 'cardiovascular', '1', '1', 'defined', 'cad', 'probnp', 'probnp', 'probnp', 'probnp', 'probnp', 'outcomes', 'outcomes', 'mace', 'mace', 'mace', 'mace', 'nt', 'nt', 'nt', 'nt', 'nt', 'uacr', 'uacr', 'suspected', 'suspected', 'sflt', 'sflt', 'results', 'performed', 'multicenter', 'model', 'methods', 'measured', 'measured', 'impact', 'hs', 'hs', 'hs', 'hs', 'hs', 'hs', 'composite', 'composite', 'background', 'associations', 'adjustment', '5p', '5p', '3p', '3p', '3p', '3']"
"Multiple investigations are available to aid the diagnosis and monitoring of disease activity in inflammatory bowel disease (IBD). Fecal calprotectin (FC) is an established surrogate for intestinal inflammatory activity. Therapeutic drug monitoring (TDM) including thiopurine metabolites, anti-tumor necrosis factor (TNF) levels and antidrug antibody measurements are a step toward personalized medicine in IBD, but face access barriers. We aimed to assess test availability and barriers for these investigations in European practice.
Five-hundred questionnaires were distributed to workshop participants at the 11th Congress of the European Crohn's and Colitis Organisation (ECCO). Access to FC, TDM for thiopurines and anti-tumor necrosis factor agents, as well as factors associated with usage and barriers to access were recorded.
Responses were obtained from 195 attendees from 38 countries across a range of practices, healthcare settings and levels of experience. FC was available to 92.3% while access to anti-TNF (78.9%, P = 0.02 vs.  thiopurine TDM, P = 0.0002 vs.  FC) and thiopurine TDM (67.7%, P = 0.0001) were less widespread. Cost was a frequently cited barrier to test access or usage, with access having a significant West-East and North-South divide across all three investigations. The strongest independent predictor of access to all tests was healthcare spending per capita (P = 0.005 for FC; P < 0.0001 for both TDM).
FC, anti-TNF and thiopurine TDM are increasingly incorporated as part of routine practice in IBD care across Europe and have the potential to impact positively on patient care. However, access barriers remain of which we found test cost the most significant with the investment required to reduce these barriers.","['step toward personalized medicine', 'healthcare spending per capita', 'tumor necrosis factor agents', 'ibd care across europe', 'tumor necrosis factor', 'south divide across', '38 countries across', 'strongest independent predictor', 'frequently cited barrier', 'antidrug antibody measurements', 'assess test availability', 'intestinal inflammatory activity', 'inflammatory bowel disease', 'including thiopurine metabolites', 'therapeutic drug monitoring', '9 %, p', '7 %, p', 'found test cost', 'face access barriers', 'access barriers remain', 'patient care', 'healthcare settings', 'disease activity', 'ibd ).', 'test access', 'workshop participants', 'routine practice', 'less widespread', 'investment required', 'increasingly incorporated', 'impact positively', 'hundred questionnaires', 'fecal calprotectin', 'factors associated', 'european practice', 'european crohn', 'established surrogate', 'ecco ).', 'colitis organisation', '195 attendees', '11th congress', '02 vs', '0002 vs', 'thiopurine tdm', 'thiopurine tdm', 'thiopurine tdm', 'three investigations', 'tdm ).', 'multiple investigations', 'significant west', 'ibd', 'monitoring', 'cost', 'p', 'p', 'p', 'barriers', 'barriers', 'barriers', 'tdm', 'tdm', 'investigations', 'access', 'access', 'access', 'access', 'access', 'significant', 'well', 'usage', 'usage', 'tnf', 'tnf', 'tnf', 'thiopurines', 'tests', 'responses', 'reduce', 'recorded', 'range', 'practices', 'potential', 'part', 'obtained', 'north', 'levels', 'levels', 'however', 'five', 'fc', 'fc', 'fc', 'fc', 'fc', 'fc', 'experience', 'east', 'distributed', 'diagnosis', 'available', 'available', 'anti', 'anti', 'anti', 'anti', 'aimed', 'aid', '92', '78', '67', '3', '005', '0001', '0001', '0', '0', '0', '0', '0']"
"Uveal melanoma is the most common primary malignancy of the eye in adults. It may involve the choroid and ciliary body, and in only 2-3% of cases it involves the iris. We present a case of a 56-year-old patient with a 6-year history of unilateral, inflammatory, refractory glaucoma of the right eye. Due to acquired heterochromia and heterogeneous thickness of the iris, iris melanoma was suspected, but the incisional biopsy did not confirm the diagnosis. In the next months, the lesion enlarged and the eye globe was enucleated. Histopathological examination revealed an iridociliary melanoma with annular growth pattern.","['histopathological examination revealed', 'common primary malignancy', 'annular growth pattern', 'uveal melanoma', 'refractory glaucoma', 'old patient', 'next months', 'may involve', 'lesion enlarged', 'iridociliary melanoma', 'incisional biopsy', 'heterogeneous thickness', 'ciliary body', 'acquired heterochromia', 'right eye', 'eye globe', 'year history', 'iris melanoma', 'eye', 'year', 'iris', 'iris', 'unilateral', 'suspected', 'present', 'involves', 'inflammatory', 'enucleated', 'due', 'diagnosis', 'confirm', 'choroid', 'cases', 'case', 'adults', '6', '56', '3', '2']"
"We have aimed to study reasons for reporting false-negative cytology results preceding diagnosis of interval cervical cancers (CC) in Poland. Data on all Pap smears collected in the organised screening in 2010-2015 were retrieved from the electronic database and linked with Polish National Cancer Registry (PNCR) data. False-negative results were defined as those sampled and assessed normal up to 3.5 years before diagnosis of invasive CC. False-negative slides were then seeded among twice as many randomly selected slides from the same lab and reviewed independently by three expert cytomorphologists. New diagnosis was established when experts agreed on a result. Of 48 selected false-negative slides, 1 case was diagnosed as a low-grade abnormality, 22 cases as a high-grade abnormalities, 3 cases as unsatisfactory for evaluation and 5 as no intraepithelial lesion of malignancy (NILM) by all three experts. There was no agreement in 17 cases. Percentages of agreement between experts was 64.6. Interobserver agreement rate was moderate with Fleiss' κ values. Our pilot study indicates evaluation errors as the main reason of false-negative cytology preceding interval CC in the organized screening programme in Poland. True lack of abnormal cells on the slide is the next reason.","['pilot study indicates evaluation errors', 'negative cytology preceding interval cc', 'negative cytology results preceding diagnosis', 'polish national cancer registry', 'many randomly selected slides', 'interval cervical cancers', 'seeded among twice', 'pap smears collected', 'three expert cytomorphologists', 'organized screening programme', '48 selected false', 'interobserver agreement rate', 'negative results', 'negative slides', 'negative slides', 'study reasons', 'new diagnosis', 'invasive cc', 'organised screening', 'three experts', 'κ values', 'true lack', 'reviewed independently', 'next reason', 'main reason', 'intraepithelial lesion', 'grade abnormality', 'grade abnormalities', 'electronic database', 'assessed normal', 'abnormal cells', '22 cases', '17 cases', '1 case', 'experts agreed', 'reporting false', '5 years', '3 cases', 'evaluation', 'diagnosis', 'cc', 'experts', 'agreement', 'agreement', 'false', 'false', 'false', '5', '3', 'unsatisfactory', 'slide', 'sampled', 'retrieved', 'result', 'poland', 'poland', 'pncr', 'percentages', 'nilm', 'moderate', 'malignancy', 'low', 'linked', 'lab', 'high', 'fleiss', 'established', 'diagnosed', 'defined', 'data', 'data', 'aimed', '64', '6', '2015', '2010']"
"Desmoid-type fibromatosis is locally aggressive tumor rare in general population, although commonly present in patients with familial adenomatous polyposis, significantly contributing to the morbidity and mortality of patients. To optimize and individualize the management of patients it is necessary to better understand the biology of these tumors. Immunohistochemical analysis of β-catenin, VEGF, hormone receptors ERβ, ERα and PR, COX-2, APC protein, EGFR, c-kit (CD117), bcl-2 and HER2 expression, potential therapeutic targets, was carried out on 15 archival biopsy samples together with APC gene mutational screening. β-catenin expression was found in all samples, with over 73% showing high range positivity, however with no prognostic significance. Non-specific cytoplasmic localization of β-catenin was observed FAP-associated cases lacking CTNNB1 mutations. Hormone receptor status demonstrated expression of ERβ in 93% of lesions, without detectable ERα or PR. Distinct COX-2 expression of variable intensity was present in all but one desmoid-type fibromatosis case. All lesions demonstrated intense VEGF positivity. Immunoreactivity for the APC protein was found only in 4 cases associated with FAP. No EGFR, HER2, bcl-2 or c-kit expression was detected in any sample. Expression of β-catenin, VEGF, ERβ, COX-2 in high number of cases suggests a potential as future therapeutic targets in desmoid-type fibromatosis.","['15 archival biopsy samples together', 'associated cases lacking ctnnb1 mutations', 'hormone receptor status demonstrated expression', 'lesions demonstrated intense vegf positivity', 'locally aggressive tumor rare', 'showing high range positivity', 'apc gene mutational screening', '4 cases associated', 'specific cytoplasmic localization', 'future therapeutic targets', 'familial adenomatous polyposis', 'hormone receptors erβ', 'without detectable erα', 'potential therapeutic targets', 'cd117 ), bcl', 'although commonly present', 'type fibromatosis case', 'cases suggests', 'high number', 'type fibromatosis', 'type fibromatosis', 'apc protein', 'apc protein', 'variable intensity', 'significantly contributing', 'prognostic significance', 'immunohistochemical analysis', 'general population', 'better understand', 'kit expression', 'her2 expression', 'catenin expression', '2 expression', 'observed fap', 'one desmoid', 'distinct cox', 'samples', 'lesions', 'vegf', 'vegf', 'expression', 'present', 'potential', 'erα', 'bcl', 'erβ', 'erβ', 'kit', 'her2', 'fap', 'desmoid', 'desmoid', 'cox', 'cox', 'catenin', 'catenin', 'catenin', '2', '2', '2', '2', 'β', 'β', 'β', 'β', 'tumors', 'sample', 'pr', 'pr', 'patients', 'patients', 'patients', 'optimize', 'non', 'necessary', 'mortality', 'morbidity', 'management', 'individualize', 'immunoreactivity', 'however', 'found', 'found', 'egfr', 'egfr', 'detected', 'carried', 'c', 'c', 'biology', '93', '73']"
