pubmed_id,title,keywords,journal,abstract,conclusions,methods,results,copyrights,doi,publication_date,authors
34905035,Sedation and Ventilator Liberation Protocol vs Usual Care and Duration of Invasive Ventilation in Pediatric Intensive Care Units-Reply.,[],JAMA,,,,,,10.1001/jama.2021.17731,2021-12-15,"[{'lastname': 'Blackwood', 'firstname': 'Bronagh', 'initials': 'B', 'affiliation': ""Wellcome-Wolfson Institute for Experimental Medicine, Queen's University Belfast, Belfast, Northern Ireland.""}, {'lastname': 'McAuley', 'firstname': 'Daniel F', 'initials': 'DF', 'affiliation': ""Wellcome-Wolfson Institute for Experimental Medicine, Queen's University Belfast, Belfast, Northern Ireland.""}, {'lastname': 'Peters', 'firstname': 'Mark J', 'initials': 'MJ', 'affiliation': 'Great Ormond Street Institute of Child Health, University College London, London, England.'}]"
34905034,Active vs Expectant Management of Persisting Pregnancy of Unknown Location-Reply.,[],JAMA,,,,,,10.1001/jama.2021.18402,2021-12-15,"[{'lastname': 'Barnhart', 'firstname': 'Kurt T', 'initials': 'KT', 'affiliation': 'Department of Obstetrics and Gynecology, University of Pennsylvania, Philadelphia.'}, {'lastname': 'Steiner', 'firstname': 'Anne Z', 'initials': 'AZ', 'affiliation': 'Department of Obstetrics and Gynecology, Duke University, Durham, North Carolina.'}, {'lastname': 'Hansen', 'firstname': 'Karl R', 'initials': 'KR', 'affiliation': 'Department of Obstetrics and Gynecology, University of Oklahoma Health Sciences Center, Oklahoma City.'}]"
34905033,Slower vs Faster Intravenous Fluid Bolus Rates and Mortality in Critically Ill Patients-Reply.,[],JAMA,,,,,,10.1001/jama.2021.18545,2021-12-15,"[{'lastname': 'Zampieri', 'firstname': 'Fernando G', 'initials': 'FG', 'affiliation': 'HCor Research Institute, Brazil Research in Intensive Care Medicine Network-BRICNet, São Paulo, Brazil.'}, {'lastname': 'Cavalcanti', 'firstname': 'Alexandre B', 'initials': 'AB', 'affiliation': 'HCor Research Institute, Brazil Research in Intensive Care Medicine Network-BRICNet, São Paulo, Brazil.'}]"
34905032,Nicotine Pouch Unit Sales in the US From 2016 to 2020-Reply.,[],JAMA,,,,,,10.1001/jama.2021.19056,2021-12-15,"[{'lastname': 'Marynak', 'firstname': 'Kristy', 'initials': 'K', 'affiliation': 'Office on Smoking and Health, Centers for Disease Control and Prevention, Atlanta, Georgia.'}, {'lastname': 'Emery', 'firstname': 'Sherry', 'initials': 'S', 'affiliation': 'NORC at the University of Chicago, Chicago, Illinois.'}, {'lastname': 'King', 'firstname': 'Brian A', 'initials': 'BA', 'affiliation': 'Office on Smoking and Health, Centers for Disease Control and Prevention, Atlanta, Georgia.'}]"
34905031,Association Between Preserved Ratio Impaired Spirometry and Clinical Outcomes in US Adults.,[],JAMA,"Chronic lung diseases are a leading cause of morbidity and mortality. Unlike chronic obstructive pulmonary disease, clinical outcomes associated with proportional reductions in expiratory lung volumes without obstruction, otherwise known as preserved ratio impaired spirometry (PRISm), are poorly understood.
To examine the prevalence, correlates, and clinical outcomes associated with PRISm in US adults.
The National Heart, Lung, and Blood Institute (NHLBI) Pooled Cohorts Study was a retrospective study with harmonized pooled data from 9 US general population-based cohorts (enrollment, 65 251 participants aged 18 to 102 years of whom 53 701 participants had valid baseline lung function) conducted from 1971-2011 (final follow-up, December 2018).
Participants were categorized into mutually exclusive groups by baseline lung function. PRISm was defined as the ratio of forced expiratory volume in the first second to forced vital capacity (FEV1:FVC) greater than or equal to 0.70 and FEV1 less than 80% predicted; obstructive spirometry FEV1:FVC ratio of less than 0.70; and normal spirometry FEV1:FVC ratio greater than or equal to 0.7 and FEV1 greater than or equal to 80% predicted.
Main outcomes were all-cause mortality, respiratory-related mortality, coronary heart disease (CHD)-related mortality, respiratory-related events (hospitalizations and mortality), and CHD-related events (hospitalizations and mortality) classified by adjudication or validated administrative criteria. Absolute risks were adjusted for age and smoking status. Poisson and Cox proportional hazards models comparing PRISm vs normal spirometry were adjusted for age, sex, race and ethnicity, education, body mass index, smoking status, cohort, and comorbidities.
Among all participants (mean [SD] age, 53.2 [15.8] years, 56.4% women, 48.5% never-smokers), 4582 (8.5%) had PRISm. The presence of PRISm relative to normal spirometry was significantly associated with obesity (prevalence, 48.3% vs 31.4%; prevalence ratio [PR], 1.68 [95% CI, 1.55-1.82]), underweight (prevalence, 1.4% vs 1.0%; PR, 2.20 [95% CI, 1.72-2.82]), female sex (prevalence, 60.3% vs 59.0%; PR, 1.07 [95% CI, 1.01-1.13]), and current smoking (prevalence, 25.2% vs 17.5%; PR, 1.33 [95% CI, 1.22-1.45]). PRISm, compared with normal spirometry, was significantly associated with greater all-cause mortality (29.6/1000 person-years vs 18.0/1000 person-years; difference, 11.6/1000 person-years [95% CI, 10.0-13.1]; adjusted hazard ratio [HR], 1.50 [95% CI, 1.42-1.59]), respiratory-related mortality (2.1/1000 person-years vs 1.0/1000 person-years; difference, 1.1/1000 person-years [95% CI, 0.7-1.6]; adjusted HR, 1.95 [95% CI, 1.54-2.48]), CHD-related mortality (5.4/1000 person-years vs 2.6/1000 person-years; difference, 2.7/1000 person-years [95% CI, 2.1-3.4]; adjusted HR, 1.55 [95% CI, 1.36-1.77]), respiratory-related events (12.2/1000 person-years vs 6.0/1000 person-years; difference, 6.2/1000 person-years [95% CI, 4.9-7.5]; adjusted HR, 1.90 [95% CI, 1.69-2.14]), and CHD-related events (11.7/1000 person-years vs 7.0/1000 person-years; difference, 4.7/1000 person-years [95% CI, 3.7-5.8]; adjusted HR, 1.30 [95% CI, 1.18-1.42]).
In a large, population-based sample of US adults, baseline PRISm, compared with normal spirometry, was associated with a small but statistically significant increased risk for mortality and adverse cardiovascular and respiratory outcomes. Further research is needed to explore whether this association is causal.",,,,,10.1001/jama.2021.20939,2021-12-15,"[{'lastname': 'Wan', 'firstname': 'Emily S', 'initials': 'ES', 'affiliation': ""Channing Division of Network Medicine, Brigham & Women's Hospital, Boston, Massachusetts.\nVA Boston Healthcare System, Boston, Massachusetts.""}, {'lastname': 'Balte', 'firstname': 'Pallavi', 'initials': 'P', 'affiliation': 'Columbia University, New York, New York.'}, {'lastname': 'Schwartz', 'firstname': 'Joseph E', 'initials': 'JE', 'affiliation': 'Columbia University, New York, New York.\nRenaissance School of Medicine at Stony Brook University, Stony Brook, New York.'}, {'lastname': 'Bhatt', 'firstname': 'Surya P', 'initials': 'SP', 'affiliation': 'University of Alabama at Birmingham.'}, {'lastname': 'Cassano', 'firstname': 'Patricia A', 'initials': 'PA', 'affiliation': 'Cornell University, Ithaca, New York.'}, {'lastname': 'Couper', 'firstname': 'David', 'initials': 'D', 'affiliation': 'University of North Carolina at Chapel Hill.'}, {'lastname': 'Daviglus', 'firstname': 'Martha L', 'initials': 'ML', 'affiliation': 'Institute for Minority Health Research, University of Illinois College of Medicine, Chicago.'}, {'lastname': 'Dransfield', 'firstname': 'Mark T', 'initials': 'MT', 'affiliation': 'University of Alabama at Birmingham.'}, {'lastname': 'Gharib', 'firstname': 'Sina A', 'initials': 'SA', 'affiliation': 'Computational Medicine Core, Center for Lung Biology, Division of Pulmonary, Critical Care and Sleep Medicine, University of Washington, Seattle.'}, {'lastname': 'Jacobs', 'firstname': 'David R', 'initials': 'DR', 'affiliation': 'University of Minnesota, Minneapolis.'}, {'lastname': 'Kalhan', 'firstname': 'Ravi', 'initials': 'R', 'affiliation': 'Northwestern University, Chicago, Illinois.'}, {'lastname': 'London', 'firstname': 'Stephanie J', 'initials': 'SJ', 'affiliation': 'National Institute of Environmental Health Sciences, National Institutes of Health, Department of Health and Human Services, Research Triangle Park, North Carolina.'}, {'lastname': 'Navas-Acien', 'firstname': 'Ana', 'initials': 'A', 'affiliation': 'Columbia University, New York, New York.'}, {'lastname': ""O'Connor"", 'firstname': 'George T', 'initials': 'GT', 'affiliation': 'Boston University, Boston, Massachusetts.'}, {'lastname': 'Sanders', 'firstname': 'Jason L', 'initials': 'JL', 'affiliation': ""Division of Pulmonary and Critical Care, Brigham and Women's Hospital, Boston, Massachusetts.""}, {'lastname': 'Smith', 'firstname': 'Benjamin M', 'initials': 'BM', 'affiliation': 'McGill University, Montreal, Quebec, Canada.'}, {'lastname': 'White', 'firstname': 'Wendy', 'initials': 'W', 'affiliation': 'Tougaloo College, Tougaloo, Mississippi.'}, {'lastname': 'Yende', 'firstname': 'Sachin', 'initials': 'S', 'affiliation': 'University of Pittsburgh, Pittsburgh, Pennsylvania.'}, {'lastname': 'Oelsner', 'firstname': 'Elizabeth C', 'initials': 'EC', 'affiliation': 'Columbia University, New York, New York.'}]"
34905030,Heterogeneity of Treatment Effects in an Analysis of Pooled Individual Patient Data From Randomized Trials of Device Closure of Patent Foramen Ovale After Stroke.,[],JAMA,"Patent foramen ovale (PFO)-associated strokes comprise approximately 10% of ischemic strokes in adults aged 18 to 60 years. While device closure decreases stroke recurrence risk overall, the best treatment for any individual is often unclear.
To evaluate heterogeneity of treatment effect of PFO closure on stroke recurrence based on previously developed scoring systems.
Investigators for the Systematic, Collaborative, PFO Closure Evaluation (SCOPE) Consortium pooled individual patient data from all 6 randomized clinical trials that compared PFO closure plus medical therapy vs medical therapy alone in patients with PFO-associated stroke, and included a total of 3740 participants. The trials were conducted worldwide from 2000 to 2017.
PFO closure plus medical therapy vs medical therapy alone. Subgroup analyses used the Risk of Paradoxical Embolism (RoPE) Score (a 10-point scoring system in which higher scores reflect younger age and the absence of vascular risk factors) and the PFO-Associated Stroke Causal Likelihood (PASCAL) Classification System, which combines the RoPE Score with high-risk PFO features (either an atrial septal aneurysm or a large-sized shunt) to classify patients into 3 categories of causal relatedness: unlikely, possible, and probable.
Ischemic stroke.
Over a median follow-up of 57 months (IQR, 24-64), 121 outcomes occurred in 3740 patients. The annualized incidence of stroke with medical therapy was 1.09% (95% CI, 0.88%-1.36%) and with device closure was 0.47% (95% CI, 0.35%-0.65%) (adjusted hazard ratio [HR], 0.41 [95% CI, 0.28-0.60]). The subgroup analyses showed statistically significant interaction effects. Patients with low vs high RoPE Score had HRs of 0.61 (95% CI, 0.37-1.00) and 0.21 (95% CI, 0.11-0.42), respectively (P for interaction = .02). Patients classified as unlikely, possible, and probable using the PASCAL Classification System had HRs of 1.14 (95% CI, 0.53-2.46), 0.38 (95% CI, 0.22-0.65), and 0.10 (95% CI, 0.03-0.35), respectively (P for interaction = .003). The 2-year absolute risk reduction was -0.7% (95% CI, -4.0% to 2.6%), 2.1% (95% CI, 0.6%-3.6%), and 2.1% (95% CI, 0.9%-3.4%) in the unlikely, possible, and probable PASCAL categories, respectively. Device-associated adverse events were generally higher among patients classified as unlikely; the absolute risk increases in atrial fibrillation beyond day 45 after randomization with a device were 4.41% (95% CI, 1.02% to 7.80%), 1.53% (95% CI, 0.33% to 2.72%), and 0.65% (95% CI, -0.41% to 1.71%) in the unlikely, possible, and probable PASCAL categories, respectively.
Among patients aged 18 to 60 years with PFO-associated stroke, risk reduction for recurrent stroke with device closure varied across groups classified by their probabilities that the stroke was causally related to the PFO. Application of this classification system has the potential to guide individualized decision-making.",,,,,10.1001/jama.2021.20956,2021-12-15,"[{'lastname': 'Kent', 'firstname': 'David M', 'initials': 'DM', 'affiliation': 'Predictive Analytics and Comparative Effectiveness Center, Tufts Medical Center/Tufts University School of Medicine, Boston, Massachusetts.'}, {'lastname': 'Saver', 'firstname': 'Jeffrey L', 'initials': 'JL', 'affiliation': 'Comprehensive Stroke Center and Department of Neurology, David Geffen School of Medicine, University of California, Los Angeles.'}, {'lastname': 'Kasner', 'firstname': 'Scott E', 'initials': 'SE', 'affiliation': 'Comprehensive Stroke Center, Department of Neurology, University of Pennsylvania Medical Center, Philadelphia.'}, {'lastname': 'Nelson', 'firstname': 'Jason', 'initials': 'J', 'affiliation': 'Predictive Analytics and Comparative Effectiveness Center, Tufts Medical Center/Tufts University School of Medicine, Boston, Massachusetts.'}, {'lastname': 'Carroll', 'firstname': 'John D', 'initials': 'JD', 'affiliation': 'Division of Cardiology, Department of Medicine, University of Colorado Denver, Aurora.'}, {'lastname': 'Chatellier', 'firstname': 'Gilles', 'initials': 'G', 'affiliation': ""Centre d'Investigations Cliniques, Unité de Recherche Clinique, Hôpital Européen Georges-Pompidou, Assistance Publique-Hôpitaux de Paris, Paris, France.""}, {'lastname': 'Derumeaux', 'firstname': 'Geneviève', 'initials': 'G', 'affiliation': 'Département de Physiologie, Hôpital Henri Mondo, Assistance Publique-Hôpitaux de Paris, Créteil, France.'}, {'lastname': 'Furlan', 'firstname': 'Anthony J', 'initials': 'AJ', 'affiliation': 'Department of Neurology, Case Western Reserve University, Cleveland, Ohio.'}, {'lastname': 'Herrmann', 'firstname': 'Howard C', 'initials': 'HC', 'affiliation': 'Division of Cardiovascular Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia.'}, {'lastname': 'Jüni', 'firstname': 'Peter', 'initials': 'P', 'affiliation': ""Applied Health Research Centre, Li Ka Shing Knowledge Institute of St Michael's Hospital, University of Toronto, Ontario, Canada.""}, {'lastname': 'Kim', 'firstname': 'Jong S', 'initials': 'JS', 'affiliation': 'Department of Neurology, Asan Medical Center, University of Ulsan College of Medicine, Seoul, South Korea.'}, {'lastname': 'Koethe', 'firstname': 'Benjamin', 'initials': 'B', 'affiliation': 'Predictive Analytics and Comparative Effectiveness Center, Tufts Medical Center/Tufts University School of Medicine, Boston, Massachusetts.'}, {'lastname': 'Lee', 'firstname': 'Pil Hyung', 'initials': 'PH', 'affiliation': 'Department of Cardiology, Asan Medical Center, University of Ulsan College of Medicine, Seoul, South Korea.'}, {'lastname': 'Lefebvre', 'firstname': 'Benedicte', 'initials': 'B', 'affiliation': 'Division of Cardiovascular Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia.'}, {'lastname': 'Mattle', 'firstname': 'Heinrich P', 'initials': 'HP', 'affiliation': 'Department of Neurology, Bern University Hospital, Bern, Switzerland.'}, {'lastname': 'Meier', 'firstname': 'Bernhard', 'initials': 'B', 'affiliation': 'Department of Cardiology, Bern University Hospital, Bern, Switzerland.'}, {'lastname': 'Reisman', 'firstname': 'Mark', 'initials': 'M', 'affiliation': 'Division of Cardiology, University of Washington Medical Center, Seattle.'}, {'lastname': 'Smalling', 'firstname': 'Richard W', 'initials': 'RW', 'affiliation': 'Division of Cardiology, Department of Medicine, UTHealth/McGovern Medical School, Houston, Texas.'}, {'lastname': 'Soendergaard', 'firstname': 'Lars', 'initials': 'L', 'affiliation': 'Department of Cardiology, University of Copenhagen Hospital Rigshospitalet, Copenhagen, Denmark.'}, {'lastname': 'Song', 'firstname': 'Jae-Kwan', 'initials': 'JK', 'affiliation': 'Department of Cardiology, Asan Medical Center, University of Ulsan College of Medicine, Seoul, South Korea.'}, {'lastname': 'Mas', 'firstname': 'Jean-Louis', 'initials': 'JL', 'affiliation': 'GHU Paris Psychiatrie et Neurosciences, Hôpital Sainte-Anne, Département of Neurology, Institut de Psychiatrie et Neurosciences de Paris, Université de Paris, Paris, France.'}, {'lastname': 'Thaler', 'firstname': 'David E', 'initials': 'DE', 'affiliation': 'Department of Neurology, Tufts Medical Center/Tufts University School of Medicine, Boston, Massachusetts.'}]"
34905029,Acute Appendicitis.,[],JAMA,,,,,,10.1001/jama.2021.20410,2021-12-15,"[{'lastname': 'Walter', 'firstname': 'Kristin', 'initials': 'K', 'affiliation': 'Associate Editor, JAMA.'}]"
34905027,The Hardest Thing.,[],JAMA,,,,,,10.1001/jama.2021.21545,2021-12-15,"[{'lastname': 'Viswanathan', 'firstname': 'Vidya Bhavani', 'initials': 'VB', 'affiliation': ""Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.""}]"
34905026,Diagnosis and Management of Acute Appendicitis in Adults: A Review.,[],JAMA,"Acute appendicitis is the most common abdominal surgical emergency in the world, with an annual incidence of 96.5 to 100 cases per 100 000 adults.
The clinical diagnosis of acute appendicitis is based on history and physical, laboratory evaluation, and imaging. Classic symptoms of appendicitis include vague periumbilical pain, anorexia/nausea/intermittent vomiting, migration of pain to the right lower quadrant, and low-grade fever. The diagnosis of acute appendicitis is made in approximately 90% of patients presenting with these symptoms. Laparoscopic appendectomy remains the most common treatment. However, increasing evidence suggests that broad-spectrum antibiotics, such as piperacillin-tazobactam monotherapy or combination therapy with either cephalosporins or fluroquinolones with metronidazole, successfully treats uncomplicated acute appendicitis in approximately 70% of patients. Specific imaging findings on computed tomography (CT), such as appendiceal dilatation (appendiceal diameter ≥7 mm), or presence of appendicoliths, defined as the conglomeration of feces in the appendiceal lumen, identify patients for whom an antibiotics-first management strategy is more likely to fail. CT findings of appendicolith, mass effect, and a dilated appendix greater than 13 mm are associated with higher risk of treatment failure (≈40%) of an antibiotics-first approach. Therefore, surgical management should be recommended in patients with CT findings of appendicolith, mass effect, or a dilated appendix who are fit for surgery, defined as having relatively low risk of adverse outcomes or postoperative mortality and morbidity. In patients without high-risk CT findings, either appendectomy or antibiotics can be considered as first-line therapy. In unfit patients without these high-risk CT findings, the antibiotics-first approach is recommended, and surgery may be considered if antibiotic treatment fails. In unfit patients with high-risk CT findings, perioperative risk assessment as well as patient preferences should be considered.
Acute appendicitis affects 96.5 to 100 people per 100 000 adults per year worldwide. Appendectomy remains first-line therapy for acute appendicitis, but treatment with antibiotics rather than surgery is appropriate in selected patients with uncomplicated appendicitis.",,,,,10.1001/jama.2021.20502,2021-12-15,"[{'lastname': 'Moris', 'firstname': 'Dimitrios', 'initials': 'D', 'affiliation': 'Department of Surgery, Duke University Medical Center, Durham, North Carolina.'}, {'lastname': 'Paulson', 'firstname': 'Erik Karl', 'initials': 'EK', 'affiliation': 'Department of Radiology, Duke University Medical Center, Durham, North Carolina.'}, {'lastname': 'Pappas', 'firstname': 'Theodore N', 'initials': 'TN', 'affiliation': 'Department of Surgery, Duke University Medical Center, Durham, North Carolina.'}]"
34905024,Cancer Care Creates Substantial Costs for US Patients.,[],JAMA,,,,,,10.1001/jama.2021.21119,2021-12-15,"[{'lastname': 'Kuehn', 'firstname': 'Bridget M', 'initials': 'BM', 'affiliation': None}]"
34905023,Delta Variant Wasn't Linked With More Severe Disease.,[],JAMA,,,,,,10.1001/jama.2021.21803,2021-12-15,"[{'lastname': 'Kuehn', 'firstname': 'Bridget M', 'initials': 'BM', 'affiliation': None}]"
